work_year,experience_level,employment_type,salary_in_usd,employee_residence,remote_ratio,company_size
2023,SE,FT,220000,US,100,M
2023,SE,FT,170000,US,100,M
2023,SE,FT,145000,US,0,M
2023,SE,FT,115000,US,0,M
2023,SE,FT,184000,US,0,M
2023,SE,FT,123000,US,0,M
2023,MI,FT,75000,US,100,M
2023,MI,FT,65000,US,100,M
2023,SE,FT,168400,US,0,M
2023,SE,FT,90700,US,0,M
2023,SE,FT,185900,US,0,M
2023,SE,FT,129300,US,0,M
2023,SE,FT,169000,US,0,M
2023,SE,FT,110600,US,0,M
2023,SE,FT,80000,US,0,M
2023,SE,FT,70000,US,0,M
2023,SE,FT,136505,US,100,M
2023,SE,FT,100895,US,100,M
2023,SE,FT,200000,US,100,M
2023,SE,FT,150000,US,100,M
2023,SE,FT,202800,US,0,L
2023,SE,FT,104300,US,0,L
2023,SE,FT,275300,US,100,M
2023,SE,FT,183500,US,100,M
2023,SE,FT,168400,US,0,M
2023,SE,FT,105200,US,0,M
2023,MI,FT,240000,US,100,M
2023,MI,FT,150000,US,100,M
2023,MI,FT,130000,US,0,M
2023,MI,FT,120000,US,0,M
2023,MI,FT,93000,US,100,L
2023,SE,FT,248100,US,0,M
2023,SE,FT,145900,US,0,M
2023,SE,FT,177000,US,100,M
2023,SE,FT,118000,US,100,M
2023,SE,FT,120350,US,0,M
2023,SE,FT,74400,US,0,M
2023,SE,FT,190000,US,100,M
2023,SE,FT,120000,US,100,M
2023,SE,FT,248100,US,0,M
2023,SE,FT,145900,US,0,M
2023,SE,FT,170000,US,0,M
2023,SE,FT,125000,US,0,M
2023,SE,FT,105000,US,0,M
2023,SE,FT,90000,US,0,M
2023,SE,FT,317070,US,0,M
2023,SE,FT,170730,US,0,M
2023,MI,FT,170000,US,0,M
2023,MI,FT,125000,US,0,M
2023,SE,FT,158700,US,0,M
2023,SE,FT,123906,US,0,M
2023,SE,FT,222200,US,0,L
2023,SE,FT,136000,US,0,L
2023,SE,FT,166000,US,0,M
2023,SE,FT,128000,US,0,M
2023,EX,FT,333500,US,0,M
2023,EX,FT,180500,US,0,M
2023,SE,FT,242921,US,0,M
2023,SE,FT,170045,US,0,M
2023,SE,FT,248100,US,0,M
2023,SE,FT,145900,US,0,M
2023,SE,FT,225000,US,0,M
2023,SE,FT,156400,US,0,M
2023,EX,FT,257400,US,100,M
2023,EX,FT,210600,US,100,M
2023,MI,FT,65000,US,0,M
2023,MI,FT,50000,US,0,M
2023,SE,FT,293000,US,0,M
2023,SE,FT,180000,US,0,M
2023,EX,FT,260000,US,100,M
2023,EX,FT,192000,US,100,M
2023,MI,FT,170000,US,0,M
2023,MI,FT,125000,US,0,M
2023,EN,FT,99000,US,100,L
2023,SE,FT,130000,US,100,M
2023,SE,FT,100000,US,100,M
2023,SE,FT,233000,US,0,M
2023,SE,FT,166000,US,0,M
2023,SE,FT,185100,US,100,M
2023,SE,FT,127600,US,100,M
2023,MI,FT,105000,US,100,M
2023,MI,FT,80000,US,100,M
2023,EX,FT,160000,US,100,M
2023,EX,FT,55000,US,100,M
2023,SE,FT,241000,US,0,M
2023,SE,FT,163000,US,0,M
2023,MI,FT,120000,US,100,M
2023,MI,FT,90000,US,100,M
2023,SE,FT,218000,US,0,M
2023,SE,FT,118000,US,0,M
2023,SE,FT,210000,US,0,M
2023,SE,FT,168000,US,0,M
2023,SE,FT,311000,US,0,M
2023,SE,FT,162540,US,0,M
2023,EX,FT,258750,US,0,M
2023,EX,FT,185000,US,0,M
2023,EX,FT,225000,US,0,M
2023,EX,FT,145000,US,0,M
2023,SE,FT,226600,US,0,M
2023,SE,FT,140100,US,0,M
2023,SE,FT,190000,US,0,M
2023,SE,FT,165000,US,0,M
2023,SE,FT,175000,US,100,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,247500,US,0,M
2023,SE,FT,172200,US,0,M
2023,SE,FT,247500,US,0,M
2023,SE,FT,172200,US,0,M
2023,SE,FT,153600,US,0,M
2023,SE,FT,106800,US,0,M
2023,SE,FT,182850,US,100,M
2023,SE,FT,113000,US,100,M
2023,SE,FT,150000,US,100,M
2023,SE,FT,120000,US,100,M
2023,MI,FT,105000,US,100,M
2023,MI,FT,95000,US,100,M
2023,SE,FT,306000,US,100,M
2023,SE,FT,204000,US,100,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,135000,US,100,M
2023,MI,FT,126000,US,0,M
2023,MI,FT,86400,US,0,M
2023,SE,FT,232760,US,100,M
2023,SE,FT,169280,US,100,M
2023,SE,FT,136000,US,100,M
2023,SE,FT,104000,US,100,M
2023,SE,FT,185900,US,0,M
2023,SE,FT,129300,US,0,M
2023,SE,FT,168000,US,100,M
2023,SE,FT,130000,US,100,M
2023,SE,FT,185900,US,0,M
2023,SE,FT,129300,US,0,M
2023,MI,FT,162500,US,0,M
2023,MI,FT,130000,US,0,M
2023,SE,FT,240350,US,100,M
2023,SE,FT,174800,US,100,M
2023,SE,FT,247500,US,0,M
2023,SE,FT,172200,US,0,M
2023,SE,FT,154000,US,0,M
2023,SE,FT,116000,US,0,M
2023,SE,FT,168000,US,100,M
2023,SE,FT,130000,US,100,M
2023,SE,FT,153600,US,100,M
2023,SE,FT,107500,US,100,M
2023,SE,FT,178000,US,100,M
2023,SE,FT,152000,US,100,M
2023,SE,FT,192000,US,100,M
2023,SE,FT,164000,US,100,M
2023,SE,FT,233200,US,100,M
2023,SE,FT,140000,US,100,M
2023,SE,FT,194000,US,0,M
2023,SE,FT,161000,US,0,M
2023,SE,FT,225000,US,0,M
2023,SE,FT,156400,US,0,M
2023,SE,FT,210000,US,100,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,153600,US,100,M
2023,SE,FT,107500,US,100,M
2023,SE,FT,185900,US,0,M
2023,SE,FT,129300,US,0,M
2023,SE,FT,145000,US,100,M
2023,SE,FT,120000,US,100,M
2023,SE,FT,206000,US,0,M
2023,SE,FT,130000,US,0,M
2023,SE,FT,153600,US,100,M
2023,SE,FT,107500,US,100,M
2023,SE,FT,241000,US,0,M
2023,SE,FT,155000,US,0,M
2023,EX,FT,194500,US,0,M
2023,EX,FT,115500,US,0,M
2023,MI,FT,110000,US,0,M
2023,MI,FT,70000,US,0,M
2023,SE,FT,199000,US,100,M
2023,SE,FT,145000,US,100,M
2023,SE,FT,200000,US,100,M
2023,SE,FT,170000,US,100,M
2023,SE,FT,150120,US,100,M
2023,SE,FT,120096,US,100,M
2023,SE,FT,253000,US,100,M
2023,SE,FT,168000,US,100,M
2023,SE,FT,200000,US,100,M
2023,SE,FT,170000,US,100,M
2023,SE,FT,185900,US,0,M
2023,SE,FT,129300,US,0,M
2023,SE,FT,178600,US,0,M
2023,SE,FT,142880,US,0,M
2023,SE,FT,255000,US,0,M
2023,SE,FT,169000,US,0,M
2023,MI,FT,155000,US,0,M
2023,MI,FT,100000,US,0,M
2023,MI,FT,151410,US,0,M
2023,MI,FT,144200,US,0,M
2023,EN,FT,151410,US,100,M
2023,EN,FT,115360,US,100,M
2023,SE,FT,252000,US,0,M
2023,SE,FT,129000,US,0,M
2023,MI,FT,193170,US,0,M
2023,MI,FT,116480,US,0,M
2023,MI,FT,250000,US,0,M
2023,MI,FT,125000,US,0,M
2023,SE,FT,146000,US,100,M
2023,SE,FT,94000,US,100,M
2023,SE,FT,260000,US,0,L
2023,SE,FT,136000,US,0,L
2023,EX,FT,329500,US,0,M
2023,EX,FT,269600,US,0,M
2023,SE,FT,250500,US,0,M
2023,SE,FT,159500,US,0,M
2023,EN,FT,115000,US,0,M
2023,EN,FT,105000,US,0,M
2023,SE,FT,250000,US,0,M
2023,SE,FT,170000,US,0,M
2023,SE,FT,198800,US,0,M
2023,SE,FT,105200,US,0,M
2023,EN,FT,94035,US,100,M
2023,EN,FT,57920,US,100,M
2023,SE,FT,222200,US,0,L
2023,SE,FT,136000,US,0,L
2023,SE,FT,113600,US,0,M
2023,SE,FT,60000,US,0,M
2023,SE,FT,150000,US,100,M
2023,SE,FT,130000,US,100,M
2023,SE,FT,256000,US,100,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,180000,US,100,M
2023,SE,FT,165000,US,100,M
2023,SE,FT,116000,US,100,M
2023,SE,FT,78000,US,100,M
2023,SE,FT,115934,US,100,M
2023,SE,FT,81666,US,100,M
2023,SE,FT,283200,US,0,M
2023,SE,FT,188800,US,0,M
2023,SE,FT,220000,US,0,M
2023,SE,FT,150000,US,0,M
2023,SE,FT,192000,US,100,M
2023,SE,FT,164000,US,100,M
2023,SE,FT,205640,US,0,M
2023,SE,FT,142600,US,0,M
2023,SE,FT,193200,US,100,M
2023,SE,FT,156400,US,100,M
2023,SE,FT,196000,US,0,M
2023,SE,FT,121000,US,0,M
2023,SE,FT,165000,US,0,M
2023,SE,FT,132300,US,0,M
2023,SE,FT,328000,US,0,M
2023,SE,FT,211000,US,0,M
2023,SE,FT,237000,US,100,M
2023,SE,FT,201450,US,100,M
2023,SE,FT,229000,US,0,M
2023,SE,FT,206000,US,0,M
2023,SE,FT,231000,US,100,M
2023,SE,FT,134000,US,100,M
2023,SE,FT,183750,US,0,M
2023,SE,FT,165400,US,0,M
2023,MI,FT,175000,US,0,M
2023,MI,FT,125000,US,0,M
2023,SE,FT,285800,US,0,M
2023,SE,FT,154600,US,0,M
2023,SE,FT,289120,US,0,M
2023,SE,FT,192400,US,0,M
2023,SE,FT,230000,US,0,M
2023,SE,FT,166000,US,0,M
2023,MI,FT,258000,US,100,L
2023,SE,FT,225000,US,0,M
2023,SE,FT,156400,US,0,M
2023,SE,FT,190000,US,100,M
2023,SE,FT,150000,US,100,M
2023,SE,FT,196000,US,0,M
2023,SE,FT,121000,US,0,M
2023,SE,FT,219000,US,0,M
2023,SE,FT,141000,US,0,M
2023,SE,FT,230000,US,0,M
2023,SE,FT,206000,US,0,M
2023,SE,FT,192000,US,0,M
2023,SE,FT,164000,US,0,M
2023,SE,FT,147000,US,100,M
2023,SE,FT,92000,US,100,M
2023,SE,FT,200000,US,0,M
2023,SE,FT,140000,US,0,M
2023,MI,FT,110000,US,0,M
2023,MI,FT,70000,US,0,M
2023,SE,FT,284310,US,0,M
2023,SE,FT,153090,US,0,M
2023,SE,FT,261500,US,0,L
2023,SE,FT,134500,US,0,L
2023,EN,CT,83200,US,50,S
2023,SE,FT,145000,US,100,M
2023,SE,FT,106000,US,100,M
2023,SE,FT,190000,US,100,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,275300,US,100,M
2023,SE,FT,183500,US,100,M
2023,SE,FT,182850,US,100,M
2023,SE,FT,113000,US,100,M
2023,SE,FT,202800,US,0,L
2023,SE,FT,104300,US,0,L
2023,SE,FT,215000,US,0,M
2023,SE,FT,175000,US,0,M
2023,MI,FT,162500,US,0,M
2023,MI,FT,130000,US,0,M
2023,MI,FT,140000,US,100,M
2023,MI,FT,115000,US,100,M
2023,SE,FT,136600,US,100,M
2023,SE,FT,109280,US,100,M
2023,SE,FT,221000,US,0,M
2023,SE,FT,185000,US,0,M
2023,MI,FT,70000,EG,100,M
2023,SE,FT,281000,US,0,M
2023,SE,FT,196000,US,0,M
2023,SE,FT,146000,US,0,M
2023,SE,FT,94000,US,0,M
2023,EN,FT,69500,US,100,M
2023,EN,FT,46400,US,100,M
2023,SE,FT,185000,US,100,M
2023,SE,FT,150000,US,100,M
2023,SE,FT,145000,US,0,M
2023,SE,FT,115000,US,0,M
2023,SE,FT,254000,US,0,M
2023,SE,FT,200000,US,0,M
2023,SE,FT,260000,US,0,L
2023,SE,FT,136000,US,0,L
2023,SE,FT,285000,US,100,M
2023,SE,FT,210000,US,100,M
2023,EN,FT,69525,US,100,M
2023,EN,FT,61800,US,100,M
2023,SE,FT,192000,US,0,M
2023,SE,FT,164000,US,0,M
2023,SE,FT,178000,US,0,M
2023,SE,FT,152000,US,0,M
2023,EN,FT,40000,UZ,100,M
2023,SE,FT,125000,US,0,M
2023,SE,FT,95000,US,0,M
2023,SE,FT,130000,US,0,M
2023,SE,FT,110000,US,0,M
2023,SE,FT,145000,US,0,M
2023,SE,FT,120000,US,0,M
2023,SE,FT,283200,US,0,M
2023,SE,FT,188800,US,0,M
2023,SE,FT,140000,US,0,M
2023,SE,FT,105000,US,0,M
2023,EN,FT,130001,US,100,M
2023,EN,FT,71907,US,100,M
2023,SE,FT,205000,US,100,M
2023,SE,FT,150000,US,100,M
2023,EX,FT,204500,US,0,M
2023,EX,FT,142200,US,0,M
2023,SE,FT,150000,US,100,M
2023,SE,FT,130000,US,100,M
2023,MI,FT,120000,US,0,M
2023,MI,FT,120000,US,0,M
2023,SE,FT,260000,US,0,L
2023,SE,FT,136000,US,0,L
2023,SE,FT,110000,US,100,M
2023,SE,FT,90000,US,100,M
2023,EN,FT,60000,AR,100,M
2023,SE,FT,168400,US,0,M
2023,SE,FT,90700,US,0,M
2023,SE,FT,150000,US,100,M
2023,SE,FT,95000,US,100,M
2023,SE,FT,161000,US,0,M
2023,SE,FT,85000,US,0,M
2023,SE,FT,240000,US,100,M
2023,SE,FT,157250,US,100,M
2023,SE,FT,260000,US,0,L
2023,SE,FT,136000,US,0,L
2023,SE,FT,277500,US,0,M
2023,SE,FT,206000,US,0,M
2023,MI,FT,165000,US,0,M
2023,MI,FT,150000,US,0,M
2023,SE,FT,222200,US,0,L
2023,SE,FT,136000,US,0,L
2023,SE,FT,236500,US,0,M
2023,SE,FT,176000,US,0,M
2023,SE,FT,260000,US,0,L
2023,SE,FT,136000,US,0,L
2023,SE,FT,171250,US,0,M
2023,SE,FT,113750,US,0,M
2023,EN,FT,100000,DE,50,L
2023,SE,CT,323905,FR,100,M
2023,SE,FT,146000,US,0,M
2023,SE,FT,75000,US,0,M
2023,SE,FT,146000,US,0,M
2023,SE,FT,75000,US,0,M
2023,EN,FT,150000,US,0,M
2023,EN,FT,100000,US,0,M
2023,SE,FT,62000,US,0,M
2023,SE,FT,55000,US,0,M
2023,MI,FT,155000,US,0,M
2023,MI,FT,140000,US,0,M
2023,SE,FT,247500,US,0,M
2023,SE,FT,172200,US,0,M
2023,MI,FT,110000,US,0,M
2023,MI,FT,70000,US,0,M
2023,SE,FT,230000,US,0,M
2023,SE,FT,140100,US,0,M
2023,SE,FT,297300,US,100,M
2023,SE,FT,198200,US,100,M
2023,MI,FT,204000,US,100,M
2023,MI,FT,161500,US,100,M
2023,MI,FT,87500,US,100,M
2023,MI,FT,62500,US,100,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,135000,US,100,M
2023,SE,FT,216000,US,100,M
2023,SE,FT,184000,US,100,M
2023,SE,FT,253000,US,100,M
2023,SE,FT,156400,US,100,M
2023,SE,FT,265000,US,100,M
2023,SE,FT,200000,US,100,M
2023,SE,FT,217000,US,100,M
2023,SE,FT,185000,US,100,M
2023,SE,FT,83000,US,100,M
2023,SE,FT,72000,US,100,M
2023,SE,FT,208450,US,100,M
2023,SE,FT,170550,US,100,M
2023,SE,FT,200000,US,0,M
2023,SE,FT,130000,US,0,M
2023,SE,FT,190000,US,0,M
2023,SE,FT,165000,US,0,M
2023,EN,FT,165000,US,0,M
2023,EN,FT,145000,US,0,M
2023,SE,FT,222200,US,0,L
2023,SE,FT,136000,US,0,L
2023,EX,FT,336400,US,0,M
2023,EX,FT,201900,US,0,M
2023,MI,FT,189750,US,0,M
2023,MI,FT,131100,US,0,M
2023,MI,FT,270000,US,100,M
2023,MI,FT,95000,US,100,M
2023,SE,FT,170000,US,0,M
2023,SE,FT,120000,US,0,M
2023,MI,FT,117300,US,0,M
2023,MI,FT,69000,US,0,M
2023,SE,FT,182000,US,100,M
2023,SE,FT,144000,US,100,M
2023,MI,FT,244000,US,0,M
2023,MI,FT,200000,US,0,M
2023,SE,FT,120000,US,100,M
2023,SE,FT,100000,US,100,M
2023,MI,FT,260000,US,0,M
2023,MI,FT,175000,US,0,M
2023,SE,FT,190000,US,0,M
2023,SE,FT,150000,US,0,M
2023,SE,FT,210000,US,100,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,210000,US,100,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,210000,US,100,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,210000,US,100,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,210000,US,100,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,250000,US,0,M
2023,SE,FT,100000,US,0,M
2023,SE,FT,225000,US,100,M
2023,SE,FT,175000,US,100,M
2023,SE,FT,210000,US,100,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,210000,US,100,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,210000,US,100,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,236500,US,0,M
2023,SE,FT,176000,US,0,M
2023,MI,FT,105000,US,0,M
2023,MI,FT,102500,US,0,M
2023,SE,FT,370000,US,0,M
2023,SE,FT,200000,US,0,M
2023,SE,FT,260000,US,0,M
2023,SE,FT,225000,US,0,M
2023,SE,FT,370000,US,0,M
2023,SE,FT,200000,US,0,M
2023,MI,FT,186600,US,100,M
2023,MI,FT,116500,US,100,M
2023,SE,FT,299500,US,0,M
2023,SE,FT,245100,US,0,M
2023,SE,FT,222000,US,100,M
2023,SE,FT,138000,US,100,M
2023,SE,FT,292000,US,100,M
2023,SE,FT,164500,US,100,M
2023,SE,FT,292200,US,100,M
2023,SE,FT,164500,US,100,M
2023,SE,FT,163800,US,0,M
2023,SE,FT,126000,US,0,M
2023,SE,FT,160000,US,0,M
2023,SE,FT,120000,US,0,M
2023,SE,FT,140000,US,0,M
2023,SE,FT,120000,US,0,M
2023,SE,FT,280000,US,0,M
2023,SE,FT,210000,US,0,M
2023,MI,FT,170000,US,100,M
2023,MI,FT,150000,US,100,M
2023,MI,FT,200000,US,100,M
2023,MI,FT,170000,US,100,M
2023,EX,FT,225000,US,100,M
2023,EX,FT,175000,US,100,M
2023,SE,FT,189750,US,0,M
2023,SE,FT,131100,US,0,M
2023,SE,FT,123400,US,100,M
2023,SE,FT,82200,US,100,M
2023,EX,FT,225000,US,100,M
2023,SE,FT,161800,US,0,M
2023,SE,FT,121400,US,0,M
2023,SE,FT,285000,US,0,M
2023,SE,FT,193900,US,0,M
2023,SE,FT,240000,US,0,M
2023,SE,FT,196000,US,0,M
2023,SE,FT,214000,US,0,M
2023,SE,FT,164000,US,0,M
2023,SE,FT,170000,US,100,M
2023,SE,FT,155000,US,100,M
2023,SE,FT,125000,US,0,M
2023,SE,FT,98000,US,0,M
2023,SE,FT,199000,US,100,M
2023,SE,FT,145000,US,100,M
2023,SE,FT,260000,US,100,M
2023,SE,FT,200000,US,100,M
2023,SE,FT,185900,US,0,M
2023,SE,FT,129300,US,0,M
2023,EX,FT,200000,US,0,M
2023,EX,FT,145000,US,0,M
2023,SE,FT,175000,US,0,M
2023,SE,FT,120000,US,0,M
2023,SE,FT,145000,US,0,M
2023,SE,FT,120000,US,0,M
2023,SE,FT,252000,US,0,M
2023,SE,FT,129000,US,0,M
2023,SE,FT,142000,US,0,M
2023,SE,FT,87500,US,0,M
2023,SE,FT,222200,US,0,L
2023,SE,FT,136000,US,0,L
2023,SE,FT,220000,US,100,M
2023,SE,FT,165000,US,100,M
2023,SE,FT,195000,US,0,M
2023,SE,FT,160000,US,0,M
2023,SE,FT,275300,US,100,M
2023,SE,FT,183500,US,100,M
2023,SE,FT,175000,US,100,M
2023,SE,FT,145000,US,100,M
2023,MI,FT,105000,US,0,M
2023,MI,FT,85000,US,0,M
2023,SE,FT,175000,US,100,M
2023,SE,FT,160000,US,100,M
2023,MI,FT,162500,US,0,M
2023,MI,FT,130000,US,0,M
2023,SE,FT,174350,US,100,M
2023,SE,FT,126800,US,100,M
2023,SE,FT,245000,US,100,M
2023,SE,FT,140000,US,100,M
2023,SE,FT,231250,US,100,M
2023,SE,FT,138750,US,100,M
2023,MI,FT,155000,US,0,M
2023,MI,FT,125000,US,0,M
2023,MI,FT,242000,US,0,M
2023,MI,FT,195000,US,0,M
2023,EN,FT,155000,US,0,M
2023,EN,FT,125000,US,0,M
2023,SE,FT,222200,US,0,L
2023,SE,FT,136000,US,0,L
2023,MI,FT,160000,US,100,M
2023,MI,FT,140000,US,100,M
2023,MI,FT,110000,US,0,M
2023,MI,FT,70000,US,0,M
2023,SE,FT,183924,US,0,M
2023,SE,FT,125760,US,0,M
2023,SE,FT,150000,US,100,M
2023,SE,FT,105000,US,100,M
2023,MI,CT,30000,US,100,S
2023,MI,CT,25500,US,100,S
2023,SE,FT,222200,US,0,L
2023,SE,FT,136000,US,0,L
2023,SE,FT,147100,US,0,M
2023,SE,FT,90700,US,0,M
2023,SE,FT,130000,US,100,M
2023,SE,FT,100000,US,100,M
2023,EN,FT,213660,US,0,L
2023,EN,FT,130760,US,0,L
2023,SE,FT,147100,US,0,M
2023,SE,FT,90700,US,0,M
2023,SE,FT,170000,US,0,M
2023,SE,FT,150000,US,0,M
2023,MI,FT,150000,US,100,M
2023,MI,FT,110000,US,100,M
2023,SE,FT,225000,US,0,M
2023,SE,FT,156400,US,0,M
2023,SE,FT,200000,US,0,M
2023,SE,FT,130000,US,0,M
2023,SE,FT,253200,US,0,M
2023,SE,FT,90700,US,0,M
2023,SE,FT,342810,US,0,M
2023,SE,FT,184590,US,0,M
2023,MI,FT,162500,US,0,M
2023,MI,FT,130000,US,0,M
2023,MI,FT,105380,US,0,M
2023,MI,FT,64500,US,0,M
2023,EN,FT,204620,US,0,L
2023,EN,FT,110680,US,0,L
2023,SE,FT,270703,US,0,M
2023,SE,FT,221484,US,0,M
2023,SE,FT,212750,US,100,M
2023,SE,FT,185000,US,100,M
2023,SE,FT,262000,US,100,M
2023,SE,FT,245000,US,100,M
2023,SE,FT,275300,US,100,M
2023,SE,FT,183500,US,100,M
2023,SE,FT,218500,US,100,M
2023,SE,FT,199098,US,100,M
2023,SE,FT,203300,US,100,M
2023,SE,FT,123600,US,100,M
2023,SE,FT,189110,US,0,M
2023,SE,FT,139000,US,0,M
2023,EX,FT,258750,US,0,M
2023,EX,FT,185000,US,0,M
2023,SE,FT,231500,US,100,M
2023,SE,FT,166000,US,100,M
2023,SE,FT,172500,US,100,M
2023,SE,FT,110500,US,100,M
2023,SE,FT,238000,US,0,M
2023,SE,FT,176000,US,0,M
2023,SE,FT,237000,US,100,M
2023,SE,FT,201450,US,100,M
2023,SE,FT,309400,US,0,L
2023,SE,FT,159100,US,0,L
2023,SE,FT,115000,US,0,M
2023,SE,FT,81500,US,0,M
2023,SE,FT,237000,US,100,M
2023,SE,FT,201450,US,100,M
2023,SE,FT,280000,US,0,M
2023,SE,FT,210000,US,0,M
2023,SE,FT,280100,US,100,M
2023,SE,FT,168100,US,100,M
2023,SE,FT,193500,US,100,M
2023,SE,FT,139000,US,100,M
2023,SE,FT,150000,PT,100,M
2023,SE,FT,185900,US,0,M
2023,SE,FT,129300,US,0,M
2023,SE,FT,225000,US,100,M
2023,SE,FT,175000,US,100,M
2023,SE,FT,185000,US,0,M
2023,SE,FT,140000,US,0,M
2023,SE,FT,105000,US,0,M
2023,SE,FT,70000,US,0,M
2023,EN,FT,163196,US,0,M
2023,EN,FT,145885,US,0,M
2023,SE,FT,217000,US,100,M
2023,SE,FT,185000,US,100,M
2023,SE,FT,202800,US,0,L
2023,SE,FT,104300,US,0,L
2023,SE,FT,145000,US,0,M
2023,SE,FT,65000,US,0,M
2023,SE,FT,165000,US,0,M
2023,SE,FT,132300,US,0,M
2023,SE,FT,179170,US,0,M
2023,SE,FT,94300,US,0,M
2023,SE,FT,152500,US,0,M
2023,SE,FT,116450,US,0,M
2023,SE,FT,247300,US,0,M
2023,SE,FT,133800,US,0,M
2023,SE,FT,203000,US,0,M
2023,SE,FT,133000,US,0,M
2023,EN,FT,220000,US,50,L
2023,SE,FT,150000,US,0,M
2023,SE,FT,120000,US,0,M
2023,SE,FT,289800,US,0,M
2023,SE,FT,214000,US,0,M
2023,SE,FT,179820,US,0,M
2023,SE,FT,143860,US,0,M
2023,SE,FT,283200,US,100,M
2023,SE,FT,188800,US,100,M
2023,SE,FT,289800,US,0,M
2023,SE,FT,214200,US,0,M
2023,SE,FT,185900,US,0,M
2023,SE,FT,129300,US,0,M
2023,SE,FT,252000,US,0,M
2023,SE,FT,129000,US,0,M
2023,MI,FT,155000,US,0,M
2023,MI,FT,140000,US,0,M
2023,SE,FT,161800,US,100,M
2023,SE,FT,141600,US,100,M
2023,SE,FT,342300,US,0,L
2023,SE,FT,176100,US,0,L
2023,MI,FT,100000,US,100,M
2023,MI,FT,70000,US,100,M
2023,EN,FT,85000,US,0,M
2023,EN,FT,65000,US,0,M
2023,SE,FT,138784,US,100,M
2023,SE,FT,83270,US,100,M
2023,EN,FT,75000,US,0,M
2023,EN,FT,70000,US,0,M
2023,SE,FT,204500,US,0,M
2023,SE,FT,138900,US,0,M
2023,SE,FT,318300,US,100,M
2023,SE,FT,212200,US,100,M
2023,SE,FT,95000,US,100,M
2023,SE,FT,75000,US,100,M
2023,SE,FT,195000,US,0,M
2023,SE,FT,160000,US,0,M
2023,SE,FT,230000,US,0,M
2023,SE,FT,143200,US,0,M
2023,MI,FT,100000,US,100,M
2023,MI,FT,70000,US,100,M
2023,MI,FT,105000,US,50,L
2023,SE,FT,145000,US,0,M
2023,SE,FT,115000,US,0,M
2023,SE,FT,168400,US,0,M
2023,SE,FT,105200,US,0,M
2023,SE,FT,309400,US,0,L
2023,SE,FT,159100,US,0,L
2023,SE,FT,190000,US,0,M
2023,SE,FT,150000,US,0,M
2023,MI,FT,162500,US,0,M
2023,MI,FT,130000,US,0,M
2023,SE,FT,150000,US,100,M
2023,SE,FT,120000,US,100,M
2023,SE,FT,145000,US,0,M
2023,SE,FT,120000,US,0,M
2023,SE,FT,222200,US,0,L
2023,SE,FT,136000,US,0,L
2023,SE,FT,241000,US,0,M
2023,SE,FT,155000,US,0,M
2023,SE,FT,220000,US,100,M
2023,SE,FT,190000,US,100,M
2023,EN,FT,85000,US,100,M
2023,EN,FT,75000,US,100,M
2023,SE,FT,160000,US,0,M
2023,SE,FT,140000,US,0,M
2023,MI,FT,300000,US,0,M
2023,MI,FT,250000,US,0,M
2023,SE,FT,228000,US,0,M
2023,SE,FT,186000,US,0,M
2023,SE,FT,190000,US,0,M
2023,SE,FT,170000,US,0,M
2023,MI,FT,230000,US,0,M
2023,MI,FT,200000,US,0,M
2023,SE,FT,180000,US,100,M
2023,SE,FT,115000,US,100,M
2023,SE,FT,200000,US,100,M
2023,SE,FT,115000,US,100,M
2023,EX,FT,220000,US,0,M
2023,EX,FT,205000,US,0,M
2023,MI,FT,180000,US,0,M
2023,MI,FT,130000,US,0,M
2023,SE,FT,200000,US,100,M
2023,SE,FT,150000,US,100,M
2023,SE,FT,215000,US,0,M
2023,SE,FT,170000,US,0,M
2023,SE,FT,247500,US,0,M
2023,SE,FT,172200,US,0,M
2023,SE,FT,120000,US,100,M
2023,SE,FT,75000,US,100,M
2023,SE,FT,140000,US,0,M
2023,SE,FT,120000,US,0,M
2023,SE,FT,128000,US,0,M
2023,SE,FT,81500,US,0,M
2023,SE,FT,145000,US,0,M
2023,SE,FT,115000,US,0,M
2023,SE,FT,185000,US,0,M
2023,SE,FT,140000,US,0,M
2023,EX,FT,329500,US,0,M
2023,EX,FT,269600,US,0,M
2023,SE,FT,100000,US,0,M
2023,SE,FT,80000,US,0,M
2023,SE,FT,250000,US,0,M
2023,SE,FT,162500,US,0,M
2023,MI,FT,200000,US,100,M
2023,SE,FT,145000,US,0,M
2023,SE,FT,100000,US,0,M
2023,EX,FT,145000,US,0,M
2023,EX,FT,115000,US,0,M
2023,SE,FT,203500,US,0,M
2023,SE,FT,152000,US,0,M
2023,SE,FT,239000,US,0,L
2023,SE,FT,122900,US,0,L
2023,SE,FT,237000,US,0,M
